text,labels
ililazimishwa kitu sinema hii,negative
unapiga mayowe kitabu changu nadra hapa vegas,positive
vinginevyo usipoteze wako hii sinema,negative
penda,positive
nimekuwa simu hii mwaka ninakuambia si,negative
zote kukuhakikishia uko mgonjwa,positive
bora kuliko mpya,positive
hakuweza kupata ishara kutosha,negative
watoto wenye ubaridi,positive
maisha ray charles yalitoa nyenzo bora kibinadamu filamu ambayo inaendelea sinema nyingine mwanamuziki,positive
nyingi mazungumzo hayafuati kabisa mstari mwingine au inafaa mazingira,negative
upendo mungu baba maajabu,positive
ina njama nzuri inashikilia umakini wako kamili kaimu bora tom wilkinson mzuri emily watson mzuri,positive
mtu anapojitahidi ajili umashuhuri ushairi anapotoa hadithi iliyopotoshwa ambayo nyingi huwa hadithi kijinga yenye mambo yasiyo maana unapata aina mbaya sinema ambayo mpitiaji mwingine anaifafanua usahihi kivutio kisasa,negative
nyingi nambari zangu 810 ajili njama,positive
sehemu isiyo betri,negative
lina unamna namna ajabu kokwa kisaikolojia zenye kukumbukwa zenye kupendeza,positive
sikuvutiwa kidogo,negative
takataka,negative
niliipenda sinema ilivutia familia iliyokuwa sehemu mwishowe walijua upendo pekee kati,positive
kustaajabisha,positive
ubora,positive
ingawa njama ilitiririka utaratibu mandhari zenye kupendeza kiume zilikuwa hoti,positive
hujui kamwe ikiwa uliisukuma nguvu vya kutosha au ufaao ajili kazi unayotaka au usiyotaka,negative
sifaulu,negative
vyakula vya kuku ngozi viatu,negative
sinema kwanza ingetoa picha kwanza miaka 10,positive
sinema isiyo lengo lolote kuhusu kijana anayepeperuka,negative
babu anawapenda wajukuu wakee,positive
daima hufanya kitu kiwe kigumu huonekana uelewevu mzuri makusudio kisaikolojia,positive
ninatumia simu kuwasiliana njia kufikia hatungeweza furaha kuizungumza,positive
lazima tufyoge plagi kunyoosha mstari kulia kupata kiasi kinachofaa,negative
tulipata chakula yaonekana hawajawahi kusikia chumvi mchanganyiko samaki huyo ulikuwa umetafunwa,negative
simu baridi,positive
picha zina kasoro,negative
mahali pakuu huondoa au kula,positive
nilikuwa baa chache vegas sikumbuki wowote nikishtakiwa maji bomba,negative
imekuwa ikiendelea tangu 2007 mlo umekuwa wenye kutisha,positive
naipenda,positive
sinema hii hufanyiza ulimwengu wenyewe huvutia njia,positive
nafurahi inope kuiona,negative
kuna filamu iliyohitaji neno kigiriki kuendeleza hali hii,positive
wawili wazuri ninafurahi tulirudi,positive
haya maneno yanayokera yanaumiza masikio ninajaribu kusukuma sikio sikio langu,negative
mbali ngozi nzuri nyororo sehemu laini mbele ngumu hivi sehemu uso ina umbo zuri,positive
labda wangeliwa sababu baridi kali,negative
kawaida sipendi kufunga kichwa huu mwepesi hauharibu nywele zangu,positive
mediocre,negative
ambayo bado yenye kupendeza yenye kutumbuiza kufuata,positive
hakuna jambo hakika kuhusu mahali hapa,negative
suala uandishi safi ujasiri,positive
utaratibu kuweka habari mpya mgumu wenye kuchosha,negative
i definlypendekeza,positive
hakuna haja kuchunguza tatizo hilo,positive
tunafurahia piza chakula jioni,positive
zinazo zikajificha,negative
ninatumaini timu inayochochea filamu hii inafanya filamu nyingi zitaendelea kufanya mtindo wenyewe ajabu,positive
ubora pande zote mbili bora kabisa kwangu kutumia kichwa kuniita mke wangu kumwomba mke wangu atumie vichwa kuniita 2,positive
bidhaa bora rangi bluu,positive
kipande bei nafuu bado ningetazamia ubora,negative
ikiwa unapenda chakula halisi mxican wataka vikundi vizima vya nyama zenye kupendeza zenye ladha tamu kuchagua kwako wahitaji kujaribu mahali hapa,positive
kupanda ndege pananiumankijua sijawai enda jkia,negative
niliwasiliana kampuni wakaniambia ingawa kizio hicho bado kilikuwa uhakikisho ningeweza kutoa risiti bahati,negative
hakika mchezo wazimu,positive
malipo mabaya matumizi mabaya pesa,negative
hongera,positive
nilifurahia kuwasomea watoto wangu kitabu hiki walipokuwa wadogo,positive
juliusan fellowes ameshinda,positive
alivunjika moyo,negative
muundo waweza kinadharia siwezi kuvumilia vitu masikioni mwangu,negative
laiti ungependekeza jambo hili,positive
vyeo vifungo huwekwa vizuri kabisa,positive
usipoteze pesa yako,negative
sinema imejaa dansi nzuri ajabu sababu kichwa sinema,positive
rahisi kutumia chungu rangi bluu,positive
migomba iliyo pangiliwa,negative
siwezi kuelewa ujinga aina gani ungetokeza hali hii mbaya mwanzoni kutaja majira kadhaa,negative
lazima ushike simu pembe hususa mwingine akusikie vizuri,negative
kuna viwango vikubwa wahusika wasioweza kufunguliwa mchezo,positive
vichwa rahisi kuvitumia mtu anawapenda,positive
mwisho siku sinema mbaya bajeti ambazo nimewahi kuona,negative
shaka hii haki yetu,positive
mavi weusi hutumia vipawa vikubwa vibaya hapa yuko hali kukosa adabu kabisa anapozuiwa kiwango ambacho hakika hakiruhusu,negative
nyota nne ajili chakula jamaa shati buluu ajili kiti chake kikubwa bado akituruhusu tule,positive
nilinunua hiki siku 2 hakikuwa kikifanya kazi,negative
ukienda kutazama filamu hii utaona mto au rafiki mpenzi kike akikufanya ujiingize hali,negative
wahusika bora mstari hadithi bora maonyesho bora,positive
simu imara simu zote mkononi nokia imara,positive
sinema haina maonyesho kuonyesha hisia sherehe uzalendo unaokazia usimulizi,negative
kushangaza,positive
atafurahi kusikia mkee mjaa mzito,positive
1010,positive
mwandiko shaghala baghala lenye kasoro,negative
hufanya kazi,positive
shida uandishi kuelekeza hufanya iwezekani kuanzisha vitu,negative
filamu nzuri yenye hisia nzuri moyo,positive
wala hatarejea,negative
mahali hapa panayokuwa,positive
shari wasiwasi,negative
filamu ndogo,negative
simu huchukua saa 2 5 halisi,negative
jambo linalofaa kuendesha gari,positive
tumejaribu kufurahia mahali hapa 10 nafikiri palifanywa nao,negative
nilianza kufurahia saladi baharini yenye mmea mzuri,positive
usiende hapa,negative
mswada wapendekeza halmashauri mpya kusimamia sekta majani chai,positive
saa uzito,negative
mpenzi sushi aepukavyo mahali hapa vyovyote,negative
hawatoi wanunuzi wenye majuto hili,negative
ikiwa nia nzuri ilifanya filamu nzuri filamu hii inaweza filamu kabisa iliyowahi kufanywa,positive
nyota zikazimwa,positive
kilichochukua kilikuwa tone sentimeta 6 hivi meza jikoni kilipasuka vunjika hakivutii sicheki,negative
kule kubadilika badilika hisia mwenzi mtu katili anayeua kikatili dakika ijayo tangazo kibiashara mpira miguu haliaminiki kidogo,negative
hisia husumbua watazamaji wanapocheza dansi wakiruka ruka uhai kuingia watazamaji wanaoelewa picha hauston,positive
sinema zote mbili mbaya kutokana jinsi zilivyoonekana mwaka 1986,negative
ninahisi kana vipande vimenunuliwa nyumbani,negative
lazima niseme filamu hii ilitayarishwa vizuri sinema cifi filamu kawaida cifi,positive
asanteni utumishi,positive
mashabiki aina watakuwa mbinguni,positive
huyu ashindwa kutokeza hali kutazamia uhakika kabisa,negative
filamu kijuujuu ilinifanya nihisi ninatazama mchezo badala filamu,negative
haikuwa nzuri miaka 11,positive
ninaipenda rangi hii bluu,positive
alipenda vyakula vizuri vyenye ladha nzuri,positive
kweli hii kumbukumbu bora ambayo nimeona wakiangalia uhusiano kifamilia ndoa,positive
mkohozi laini hunyonya,negative
kupoteza pesa zangu,negative
kitabu kilicho andikwa,positive
hii simu wastani yenye mfumo dhaifu betri,negative
haya kazi nayo bei nafuu,positive
kweli reli ardhi nzuri ujapo hapa njia nyingine ardhi haitatimiza matarajio yako,positive
tulifurahia maisha yetu,positive
chakula kilikuwa vitu vingi vizuri ajili yacho nisingeweza kuamua,positive
sheria kali zilizowekwa saa kuabiri treni ushindani kampuni mabasi ndege zinazolipisha bei nafuu zimewafanya abiria wengi kuacha kutumia sgr,negative
hilo halingekuwa jambo zuri kuchezewa mfupi,negative
muziki ulio filamu mzuri,positive
bidhaa zilizosafirishwa unaofaa zilizo bora,positive
picha karibuni nane ajili studio ghibili gake opoyo ponyo mwamba bahari yenye kupendeza kuwaziwa,positive
alivunjika moyo,negative
thamani nzuri hutokeza nguvu nzuri kupitia gari kukanyagia au kijia ukuta,positive
je jambo lisilofaa kupoteza wako au watoto wako uzito,negative
wachezaji wakuu wana haraka haraka,positive
rahisi kutumia,positive
tuliketi dakika nyingine kumi hatimaye tukakata tamaa kuondoka,negative
ifurahi filamu haikuenda chaguo wazi ambavyo sinema ndogo ingekuwa hakika,positive
usinunue bidhaa hii haifaulu,negative
ikiwa unapenda kifo kuoza nyimbo shakespears hii ndio,positive
mfululizo wangu makala 3 ambao kimya kabisa vigumu kusikia yale ambayo mtu mwingine anasema,negative
stanwyck morgan njia nyingi sawa dickens christmas carol hisia,positive
jopo lenye kusaidia au lenye urafiki nyingi halikutuchunguza,negative
kitu kilikuwa kibaya,negative
nachukia vijana wenzangu mume wangu tulikatishwa tamaa mahali hapa,negative
mwisho wenye kustaajabisha mambo matatu bora,positive
mucbeth jason connery alinisukuma kutoa machozi sababu mwisho mshumaa ambayo iliondoa uchafu kiadili kufanya uso wenye giza uvutie,positive
ukitaka hofu kweli imlipe kodi huyu,positive
maisha mazuri betri,positive
mpishi huyo mkarimu alikuja mbili tupige picha,positive
mkuu kabisa,positive
nilifurahia kristopher ekccleston alipodhibiti tardis mwendelezo mfululizo,positive
sinema hii mbaya hivi imebuniwa,negative
utumishi haraka amri twaupenda,positive
ninapendekeza hii mtu anayependa filamu sinema chochote kazi sanaa,positive
safi kabisa,positive
uhamisho mzuri,positive
kivutio kizuri buluu sokoni,positive
hii kifaa kizuri hasa unapotumia simu mkononi kujibu maswali,positive
visa vingine vyote vilivyojaribiwa kawaida huvunjika miezi michache yaonekana hiki kinaingia mrefu,positive
nilivutiwa muziki uliokuwa ukicheza dansi,positive
hii ambayo sikuwa nayo niliitazama hivi majuzi channel sinema fox nilisikitishwa,negative
kuja hapa uhusiano ambapo wawili wanasubiri mtu mwingine aombe kuachana,negative
kuku kawaida saladi kuku,positive
kweli vigumu kutumia ujumbe unaotumwa kupitia simu,negative
ninashindwa kuamini hivi tokeo jambo hili,negative
picha zisizo madoido zinatuonyesha mandhari yenye kupendeza uombwe,negative
bahati mbaya msichana mfano jinsi holilywood ilivyotumiwa kuwatumia wanawake kujifaidi kifedha,negative
eneo hili lina ahadi nyingi linakosa kutoa,negative
imependekezwa ujasiri,positive
kitu kilikamilika usiku tuliokuwa,positive
filamu inafanikiwa licha au labda sababu bajeti ndogo,positive
si nilivyotarajia,negative
nilikuwa saladi yenye mabawa aiskrimu ajili kitindamlo kushoto nikiwa hisi kuridhika,positive
kufikia filamu ilipoisha si iliipenda niidharau,negative
kamba mti bisque basisell huchipua risotto akichonga kitu kinachohitajiwa chumvi pilipili shaka hakuna yeyote meza,negative
hakika utafungiwa nao,positive
sababu manufaa kuchunguza,positive
bafu mlango ulio mzuri,positive
mfanyakazi wetu mzuri alipogundua mke anapenda kitunguu saumu kilichochomwa uboho mifupa aliongezea chakula chetu uboho mwingine,positive
unashiriki furaha general loewenhielm kushiriki kwake cailles en sarcophage ikiwa unatazama sinema unatamani sampuli ndogo kunukia,positive
mhudumu hoteli mzuri,positive
watatu walikatika miezi miwili matumizi,negative
mifuatano maonyesho muziki imefyonzwa,negative
inaweza kutabirika kidogo,negative
chakula kizuri,positive
kutotaja mchanganyiko lozi bakoni mshindi,positive
hafaulu,negative
lazima niwe kwanza kupitia matokeo haya njia hasi,negative
hakina madhara wala hakiwaleweshi,negative
mstari usipoteze wako pesa hii mbaya inavyotokea,negative
niliagiza hii ajili sory ericsson w810i nafikiri ilifanya kazi nilipoitumia kwanza,negative
kile ninachopenda kile kituo chapati nyembamba,positive
sio safari kupendeza kujitambua,negative
wale ambao hawajaiona usipoteze wako,negative
mahali pa kuketi palipo pakubwa mahali pazuri pa baa ambapo pana vinywaji vya kawaida vyenye vyakula bora vya piza matofali unga unga uliotengenezewa nyumbani,positive
chakula safi kabisa,negative
aina viambato kuzunguka,negative
filamu hii fupi shaka haipigi ngumi,negative
hamjawahi kutendewa vibaya,negative
sababu kusema jambo kawaida kurudi nyuma wowote hivi karibuni,negative
rahisi kugeuka kushuka unapokuwa gari kuna vifaa vingi vya kudhibiti,positive
ajali jambo dogo lenye kushusha moyo ambalo huchochea hisia moyo halikufundishi kitu ikiwa tayari unajua ubaguzi rangi ubaguzi mambo mabaya,negative
huoni jambo hilo baya kiungo hicho huja sikio lisiloweza kupendekeza hilo mtu yeyote,negative
sifa mbaya,negative
wasimamizi igo madokezo makubwa,positive
huenda nimerithi kasoro hatungeweza kuinunua sababu ubora jengo pekee,negative
huwezi kujibu simu kutumia kipimo ambacho hakijawahi kufanya kazi,negative
mlango haufungiki,negative
ikiwa hugunduliwi,positive
nilipokea gari langu lililodhaniwa jipya 375 inaonekana hakukuwa kiberiti kati simu mtunzi,negative
jambo jingine ambalo sikupenda mtu fulani alipopigana ngumi usoni lita damu ingemwagika,negative
ajili kangaruu 40 kichwa ngombe kweli hutazamia chakula bora,negative
sinema bado inapendwa mashabiki sinema zinazoitwa gallo,positive
betri haitegemeki vilevile huduma zinazotumika kuchana,negative
hakika baridi,positive
vifaa viwili vilikuwa rahisi hivi dakika chache kabla kuanza kupiga simu kutumia kifaa kupiga simu,positive
mandhari ambayo binti hao wawili wanachora kupiga picha maridadi,positive
nyimbo zote zilizo msichana jalada kizamani si zenye kupendeza,negative
mfumo hauandai mawimbi kutosha,negative
so nililazimika kuondoa betri simu kuiunganisha kuirekebisha,negative
hizo nzuri ajabu,positive
vyumba vidogo chakula chote walichotoa kilikuwa bland,negative
utumishi ulikuwa mzuri mhudumu hoteli urafiki,positive
hedifoni hizi zilikuwa ugunduzi nafikiri labda ndizo kitu bora kilichonunuliwa miaka kadhaa iliyopita uzito,positive
ubora nzuri,positive
kitu pekee ambacho mtu kichaa kuhusu kilikuwa guacamole kwani sipendi imesafishwa,negative
sautinadhani watanzania wengi wana kushangaza,positive
ambayo ilifanywa sinema pili,negative
haji,negative
kaeni majumbani kwenu ikiwa mna janaba ogeni,negative
hakuna malalamiko,positive
nina simu verizon lg nao hufanya kazi vizuri wakiwa wamekaribishwa vizuri wakiwa safu inayozidi meta 20 mwono,positive
kitendo kilikuwa kibovu mazungumzo hayakuwa kina udanganyifu,negative
simu haikusikika ok simu mke wangu haieleweki kabisa angeweza kuelewa neno linalosemwa simu,negative
wauzaji vitabu walisafirishwa haraka bei kuliko washindani,positive
hizi ndizo hedifoni mbaya ambazo nimepata hekima kutosha,negative
natumai mkurugenzi james cox anaweza kugeuza fupi filamu urefu filamu filamu au kutushinda filamu mpya,positive
tatizo lilelile halijatokea mtandao reli pesa zako mahali pengine pembe tofauti hazitaziunga mkono,negative
haufaulu,negative
kitabu maagizo hakipo,negative
ailiyah nzuri akasha sehemu zilizomlazimisha kuingia kwanza kucheza dansi ndogo,positive
mbaya iliyo wazi,negative
utumishi ulikosekana kiasi fulani,negative
hakika nitarudishwa mola wako mlezi,positive
ujumla sifikiri ningewapeleka wazazi wangu mahali hapa sababu walifanya mengi malalamiko yanayofanana yale niliyohisi kimya kimya,negative
epuka gharama yoyote yote,negative
thamani sarafu,positive
sinema hii mbaya,negative
kazi,positive
mume wangu tulikula chakula mchana hapa tulikatishwa tamaa chakula utumishi,negative
akilia nguvu ujana isiyotabirika moyo mweupe niliona vigumu kufuata kukaza fikira yayo yenye kupita kiasi,negative
kweli michoro mizuri,positive
upande magharibi kuna uyoga manjano uliochanganywa yukoloni wenye rangi nyeupe,positive
maisha bora kabisa betri mambo yasiyo kawaida,positive
sili viazi,negative
kuna sehemu nyingi nzuri,positive
bidhaa bora kabisa,positive
si mzaha,negative
utendaji duni majadiliano,negative
mbali nyimbo zenye kupendeza kuwahi kuandikwa cranch can kuna nyimbo zenye kuvutia kuwahi kuonyeshwa kiwambo,positive
starehe zetu tunapata kuwaona wakizunguka pande zote wakicheza michezo hatari,positive
hii piza nzuri imue mtaalamu kutengeneza viungo vya mwili mada,positive
kupe yenye kuogofya mandhari nyuma milio yote ambayo sijawahi kuiona,negative
chakula kizuri ajabu,positive
niliudhika sababu nilikuwa hakika ulikuwa nywele kibinadamu,negative
aina papo yenye nzuri wimbo kuvutia sifa kumaliza,positive
wazi wana huduma mbaya wateja upate unacholipa,negative
nilihisi kana kwake nchi kavu hakukuwa faida yoyote,negative
mlinzi wetu mzuri alituchunguza nyingi,positive
hii filamu ajabu,positive
sehemu,positive
kilifungwa vizuri kazi zilivyokusudiwa,positive
pindi tatu tofauti tofauti niliomba chakula kilichotayarishwa vizuri au kadiri vizuri zote tatu nikapata kipande nyama chenye damu nyingi sahani,negative
imejaribu kebo hizi kompyuta kifaa changu kuchezea nzuri,positive
kevin spacey tsunami bora maneno buddy ackerman anaaminika kabisa sababu muigizaji mzuri,positive
jambo zuri lilikuwa waliongezea uduni muswada chama chetu kilikuwa kikubwa kuliko 6 au 8 hawakutarajia kupata pesa nyingi kuliko,positive
picha ndege bunduki nzito,positive
sivyo usipoteze wako jambo hili,negative
nilikuwa fursa leo kuonja piza zako ajabu,positive
hakukuwa maonyo yoyote mizio orodha vyakula mhudumu hoteli hakuwa habari yoyote kuhusu milo gani iliyofanywa au haikuwa njugu,negative
kuchukua mimba kwake kumwachisha ziwa njia kudanganyana,negative
nikanunua wawili kati wala hapana ajuaye,negative
